Month,Product,Category,Region,Units_Sold,Unit_Price,Discount_Pct,Net_Price,Revenue,Profit_Margin_Pct,Profit,Month_Num,Quarter
2024-07,Water Bottle,Home & Kitchen,South,309,710.44,5,674.92,208549.28,24.93,51991.34,7,Q3
2024-07,Water Bottle,Home & Kitchen,East,324,685.82,0,685.82,222205.14,27.66,61461.94,7,Q3
2024-07,Water Bottle,Home & Kitchen,West,282,687.11,10,618.4,174389.75,37.37,65169.45,7,Q3
2024-07,Water Bottle,Home & Kitchen,Central,282,675.34,0,675.34,190447.2,37.03,70522.6,7,Q3
2024-07,Notebook Pack,Books & Stationery,North,318,482.72,5,458.58,145828.3,30.47,44433.88,7,Q3
2024-07,Notebook Pack,Books & Stationery,South,320,489.71,0,489.71,156708.7,37.3,58452.35,7,Q3
2024-07,Notebook Pack,Books & Stationery,East,328,506.03,10,455.42,149379.16,30.2,45112.51,7,Q3
2024-07,Notebook Pack,Books & Stationery,West,304,489.86,5,465.37,141472.19,35.32,49967.98,7,Q3
2024-07,Notebook Pack,Books & Stationery,Central,329,483.27,0,483.27,158995.09,36.89,58653.29,7,Q3
2024-07,Fountain Pen,Books & Stationery,North,133,926.54,0,926.54,123230.47,29.75,36661.06,7,Q3
2024-07,Fountain Pen,Books & Stationery,South,119,911.95,5,866.36,103096.36,18.31,18876.94,7,Q3
2024-07,Fountain Pen,Books & Stationery,East,134,881.24,5,837.18,112182.24,37.15,41675.7,7,Q3
2024-07,Fountain Pen,Books & Stationery,West,115,923.44,0,923.44,106195.43,31.45,33398.46,7,Q3
2024-07,Fountain Pen,Books & Stationery,Central,122,870.37,0,870.37,106184.91,26.67,28319.52,7,Q3
2024-07,Planner 2025,Books & Stationery,North,172,712.89,15,605.96,104224.47,26.68,27807.09,7,Q3
2024-07,Planner 2025,Books & Stationery,South,164,695.33,10,625.8,102630.98,18.18,18658.31,7,Q3
2024-07,Planner 2025,Books & Stationery,East,211,705.34,5,670.07,141384.46,22.84,32292.21,7,Q3
2024-07,Planner 2025,Books & Stationery,West,199,676.15,0,676.15,134553.97,35.55,47833.94,7,Q3
2024-07,Planner 2025,Books & Stationery,Central,180,671.81,0,671.81,120925.56,22.29,26954.31,7,Q3
2024-07,Sketch Set,Books & Stationery,North,91,1174.79,0,1174.79,106905.52,27.18,29056.92,7,Q3
2024-07,Sketch Set,Books & Stationery,South,95,1209.24,10,1088.31,103389.82,19.62,20285.08,7,Q3
2024-07,Sketch Set,Books & Stationery,East,116,1231.47,10,1108.32,128565.27,34.46,44303.59,7,Q3
2024-07,Sketch Set,Books & Stationery,West,105,1203.24,0,1203.24,126340.71,30.34,38331.77,7,Q3
2024-07,Sketch Set,Books & Stationery,Central,90,1221.82,5,1160.73,104465.7,19.37,20235.01,7,Q3
2024-07,Resistance Bands,Sports,North,321,825.9,5,784.6,251856.8,28.77,72459.2,7,Q3
2024-07,Resistance Bands,Sports,South,282,790.59,15,672.0,189504.72,31.33,59371.83,7,Q3
2024-07,Resistance Bands,Sports,East,381,796.08,5,756.28,288141.79,22.97,66186.17,7,Q3
2024-07,Resistance Bands,Sports,West,338,794.37,5,754.65,255072.94,30.99,79047.1,7,Q3
2024-07,Resistance Bands,Sports,Central,324,771.13,10,694.02,224861.88,23.85,53629.56,7,Q3
2024-07,Yoga Mat,Sports,North,238,1441.67,0,1441.67,343116.95,28.05,96244.3,7,Q3
2024-07,Yoga Mat,Sports,South,190,1497.93,15,1273.24,241916.05,20.11,48649.32,7,Q3
2024-07,Yoga Mat,Sports,East,274,1488.17,10,1339.35,366982.17,23.2,85139.86,7,Q3
2024-07,Yoga Mat,Sports,West,207,1458.28,0,1458.28,301864.51,21.71,65534.79,7,Q3
2024-07,Yoga Mat,Sports,Central,218,1544.77,10,1390.3,303084.33,31.7,96077.73,7,Q3
2024-07,Dumbbell Set,Sports,North,81,3931.56,0,3931.56,318456.1,23.0,73244.9,7,Q3
2024-07,Dumbbell Set,Sports,South,83,4010.37,0,4010.37,332861.07,25.08,83481.56,7,Q3
2024-07,Dumbbell Set,Sports,East,106,4091.55,0,4091.55,433704.36,36.28,157347.94,7,Q3
2024-07,Dumbbell Set,Sports,West,99,3943.57,0,3943.57,390413.58,28.11,109745.26,7,Q3
2024-07,Dumbbell Set,Sports,Central,89,4119.39,0,4119.39,366625.9,25.85,94772.8,7,Q3
2024-07,Protein Powder,Sports,North,176,2499.63,0,2499.63,439934.22,35.18,154768.86,7,Q3
2024-07,Protein Powder,Sports,South,165,2566.55,15,2181.57,359959.29,32.97,118678.58,7,Q3
2024-07,Protein Powder,Sports,East,178,2521.1,0,2521.1,448755.89,31.47,141223.48,7,Q3
2024-07,Protein Powder,Sports,West,149,2537.77,0,2537.77,378128.39,20.35,76949.13,7,Q3
2024-07,Protein Powder,Sports,Central,133,2399.44,10,2159.49,287212.76,32.65,93774.97,7,Q3
2024-08,Wireless Earbuds,Electronics,North,232,3404.21,0,3404.21,789776.41,18.38,145160.9,8,Q3
2024-08,Wireless Earbuds,Electronics,South,188,3608.41,0,3608.41,678380.76,25.09,170205.73,8,Q3
2024-08,Wireless Earbuds,Electronics,East,213,3421.28,5,3250.22,692296.69,30.16,208796.68,8,Q3
2024-08,Wireless Earbuds,Electronics,West,203,3375.2,0,3375.2,685165.68,22.68,155395.58,8,Q3
2024-08,Wireless Earbuds,Electronics,Central,181,3627.72,5,3446.34,623787.28,29.14,181771.61,8,Q3
2024-08,Smart Watch,Electronics,North,139,8947.85,5,8500.45,1181563.01,31.93,377273.07,8,Q3
2024-08,Smart Watch,Electronics,South,137,8762.65,5,8324.51,1140458.36,26.24,299256.27,8,Q3
2024-08,Smart Watch,Electronics,East,166,9093.61,5,8638.93,1434062.47,20.31,291258.09,8,Q3
2024-08,Smart Watch,Electronics,West,140,8723.42,0,8723.42,1221278.44,20.86,254758.68,8,Q3
2024-08,Smart Watch,Electronics,Central,129,8787.53,0,8787.53,1133590.73,35.91,407072.43,8,Q3
2024-08,Bluetooth Speaker,Electronics,North,175,2200.37,5,2090.35,365812.02,18.36,67163.09,8,Q3
2024-08,Bluetooth Speaker,Electronics,South,189,2123.19,5,2017.03,381218.15,29.21,111353.82,8,Q3
2024-08,Bluetooth Speaker,Electronics,East,209,2232.18,0,2232.18,466526.47,18.2,84907.82,8,Q3
2024-08,Bluetooth Speaker,Electronics,West,196,2205.27,10,1984.75,389010.11,34.43,133936.18,8,Q3
2024-08,Bluetooth Speaker,Electronics,Central,182,2196.38,0,2196.38,399740.77,33.83,135232.3,8,Q3
2024-08,Laptop Stand,Electronics,North,157,1266.1,15,1076.19,168961.49,35.65,60234.77,8,Q3
2024-08,Laptop Stand,Electronics,South,143,1254.91,0,1254.91,179451.66,34.07,61139.18,8,Q3
2024-08,Laptop Stand,Electronics,East,187,1268.18,0,1268.18,237150.57,35.55,84307.03,8,Q3
2024-08,Laptop Stand,Electronics,West,147,1303.34,20,1042.67,153272.76,19.33,29627.62,8,Q3
2024-08,Laptop Stand,Electronics,Central,143,1254.74,0,1254.74,179427.97,34.08,61149.05,8,Q3
2024-08,USB-C Hub,Electronics,North,205,1662.6,5,1579.47,323791.27,24.42,79069.83,8,Q3
2024-08,USB-C Hub,Electronics,South,173,1579.88,0,1579.88,273319.0,19.37,52941.89,8,Q3
2024-08,USB-C Hub,Electronics,East,210,1594.43,10,1434.98,301346.4,31.13,93809.13,8,Q3
2024-08,USB-C Hub,Electronics,West,211,1536.11,0,1536.11,324119.19,31.23,101222.42,8,Q3
2024-08,USB-C Hub,Electronics,Central,178,1535.72,10,1382.15,246022.3,33.46,82319.06,8,Q3
2024-08,Winter Jacket,Apparel,North,91,4439.49,10,3995.54,363594.49,29.67,107878.49,8,Q3
2024-08,Winter Jacket,Apparel,South,88,4691.62,10,4222.46,371576.52,28.36,105379.1,8,Q3
2024-08,Winter Jacket,Apparel,East,83,4661.97,5,4428.87,367596.51,32.85,120755.45,8,Q3
2024-08,Winter Jacket,Apparel,West,77,4486.78,15,3813.76,293659.44,33.0,96907.62,8,Q3
2024-08,Winter Jacket,Apparel,Central,86,4694.19,5,4459.48,383515.04,31.08,119196.47,8,Q3
2024-08,Running Shoes,Apparel,North,168,3319.8,5,3153.81,529839.87,21.13,111955.16,8,Q3
2024-08,Running Shoes,Apparel,South,135,3356.11,0,3356.11,453075.06,22.05,99903.05,8,Q3
2024-08,Running Shoes,Apparel,East,149,3230.78,0,3230.78,481385.75,26.5,127567.22,8,Q3
2024-08,Running Shoes,Apparel,West,161,3300.86,0,3300.86,531438.97,19.54,103843.17,8,Q3
2024-08,Running Shoes,Apparel,Central,137,3268.07,10,2941.26,402952.82,31.19,125680.98,8,Q3
2024-08,Yoga Pants,Apparel,North,205,1471.65,10,1324.49,271519.75,23.28,63209.8,8,Q3
2024-08,Yoga Pants,Apparel,South,193,1515.35,0,1515.35,292463.32,23.39,68407.17,8,Q3
2024-08,Yoga Pants,Apparel,East,179,1522.34,0,1522.34,272499.1,29.91,81504.48,8,Q3
2024-08,Yoga Pants,Apparel,West,167,1518.42,10,1366.58,228219.02,33.56,76590.3,8,Q3
2024-08,Yoga Pants,Apparel,Central,174,1461.55,0,1461.55,254309.99,31.98,81328.33,8,Q3
2024-08,Cap,Apparel,North,226,595.76,0,595.76,134641.32,23.19,31223.32,8,Q3
2024-08,Cap,Apparel,South,183,617.17,0,617.17,112942.22,29.15,32922.66,8,Q3
2024-08,Cap,Apparel,East,213,607.0,0,607.0,129290.0,35.96,46492.68,8,Q3
2024-08,Cap,Apparel,West,251,590.63,15,502.03,126010.47,37.92,47783.17,8,Q3
2024-08,Cap,Apparel,Central,222,615.53,0,615.53,136646.82,29.53,40351.81,8,Q3
2024-08,Formal Shirt,Apparel,North,90,1837.46,20,1469.97,132297.12,24.53,32452.48,8,Q3
2024-08,Formal Shirt,Apparel,South,101,1945.59,15,1653.75,167028.78,37.95,63387.42,8,Q3
2024-08,Formal Shirt,Apparel,East,100,1829.17,5,1737.71,173771.16,20.6,35796.86,8,Q3
2024-08,Formal Shirt,Apparel,West,84,1877.8,10,1690.02,141961.38,29.32,41623.08,8,Q3
2024-08,Formal Shirt,Apparel,Central,84,1922.45,0,1922.45,161485.6,18.29,29535.72,8,Q3
2024-08,Air Fryer,Home & Kitchen,North,96,7068.29,10,6361.46,610699.93,18.78,114689.45,8,Q3
2024-08,Air Fryer,Home & Kitchen,South,88,7065.93,5,6712.63,590711.34,30.49,180107.89,8,Q3
2024-08,Air Fryer,Home & Kitchen,East,103,7047.68,5,6695.29,689615.24,37.81,260743.52,8,Q3
2024-08,Air Fryer,Home & Kitchen,West,91,6966.69,10,6270.02,570571.84,25.78,147093.42,8,Q3
2024-08,Air Fryer,Home & Kitchen,Central,70,7053.23,15,5995.24,419667.14,36.58,153514.24,8,Q3
2024-08,Coffee Maker,Home & Kitchen,North,100,4308.52,0,4308.52,430851.88,37.91,163335.95,8,Q3
2024-08,Coffee Maker,Home & Kitchen,South,108,4350.42,10,3915.38,422860.74,32.3,136584.02,8,Q3
2024-08,Coffee Maker,Home & Kitchen,East,113,4145.39,5,3938.12,445007.34,31.5,140177.31,8,Q3
2024-08,Coffee Maker,Home & Kitchen,West,105,4255.36,15,3617.06,379791.27,21.35,81085.44,8,Q3
2024-08,Coffee Maker,Home & Kitchen,Central,90,4364.65,10,3928.18,353536.55,30.97,109490.27,8,Q3
2024-08,Blender,Home & Kitchen,North,117,2722.02,5,2585.92,302552.28,29.99,90735.43,8,Q3
2024-08,Blender,Home & Kitchen,South,103,2844.93,5,2702.69,278376.87,31.36,87298.99,8,Q3
2024-08,Blender,Home & Kitchen,East,145,2725.05,0,2725.05,395131.61,33.58,132685.19,8,Q3
2024-08,Blender,Home & Kitchen,West,123,2843.7,10,2559.33,314797.95,34.06,107220.18,8,Q3
2024-08,Blender,Home & Kitchen,Central,122,2807.05,5,2666.69,325336.7,26.04,84717.68,8,Q3
2024-08,Non-stick Pan Set,Home & Kitchen,North,136,1910.03,0,1910.03,259764.15,36.43,94632.08,8,Q3
2024-08,Non-stick Pan Set,Home & Kitchen,South,141,1913.1,0,1913.1,269747.7,19.04,51359.96,8,Q3
2024-08,Non-stick Pan Set,Home & Kitchen,East,137,1887.35,0,1887.35,258567.37,30.14,77932.21,8,Q3
2024-08,Non-stick Pan Set,Home & Kitchen,West,161,1957.17,10,1761.46,283594.28,22.22,63014.65,8,Q3
2024-08,Non-stick Pan Set,Home & Kitchen,Central,144,1957.66,0,1957.66,281902.37,32.75,92323.03,8,Q3
2024-08,Water Bottle,Home & Kitchen,North,314,715.92,20,572.74,179840.02,18.6,33450.24,8,Q3
2024-08,Water Bottle,Home & Kitchen,South,340,705.86,20,564.69,191993.24,27.3,52414.15,8,Q3
2024-08,Water Bottle,Home & Kitchen,East,388,674.53,0,674.53,261717.28,19.34,50616.12,8,Q3
2024-08,Water Bottle,Home & Kitchen,West,365,716.73,15,609.22,222363.99,36.76,81741.0,8,Q3
2024-08,Water Bottle,Home & Kitchen,Central,252,692.6,0,692.6,174535.86,22.22,38781.87,8,Q3
2024-08,Notebook Pack,Books & Stationery,North,439,497.77,0,497.77,218519.61,20.02,43747.63,8,Q3
2024-08,Notebook Pack,Books & Stationery,South,389,484.92,20,387.94,150906.87,33.19,50085.99,8,Q3
2024-08,Notebook Pack,Books & Stationery,East,571,496.59,0,496.59,283555.43,33.97,96323.78,8,Q3
2024-08,Notebook Pack,Books & Stationery,West,432,490.99,0,490.99,212108.28,20.59,43673.09,8,Q3
2024-08,Notebook Pack,Books & Stationery,Central,380,493.22,10,443.9,168682.73,19.25,32471.43,8,Q3
2024-08,Fountain Pen,Books & Stationery,North,161,921.22,0,921.22,148317.22,24.85,36856.83,8,Q3
2024-08,Fountain Pen,Books & Stationery,South,177,874.18,0,874.18,154730.25,27.69,42844.81,8,Q3
2024-08,Fountain Pen,Books & Stationery,East,173,903.56,10,813.2,140684.34,20.74,29177.93,8,Q3
2024-08,Fountain Pen,Books & Stationery,West,172,899.4,0,899.4,154696.14,30.48,47151.38,8,Q3
2024-08,Fountain Pen,Books & Stationery,Central,140,898.13,0,898.13,125737.51,27.19,34188.03,8,Q3
2024-08,Planner 2025,Books & Stationery,North,261,717.03,0,717.03,187144.19,26.37,49349.92,8,Q3
2024-08,Planner 2025,Books & Stationery,South,247,711.58,5,676.0,166972.8,31.34,52329.28,8,Q3
2024-08,Planner 2025,Books & Stationery,East,314,719.25,0,719.25,225845.88,28.76,64953.28,8,Q3
2024-08,Planner 2025,Books & Stationery,West,290,726.37,15,617.41,179050.23,25.43,45532.47,8,Q3
2024-08,Planner 2025,Books & Stationery,Central,215,698.41,10,628.57,135141.72,27.85,37636.97,8,Q3
2024-08,Sketch Set,Books & Stationery,North,137,1231.44,0,1231.44,168707.7,35.2,59385.11,8,Q3
2024-08,Sketch Set,Books & Stationery,South,121,1182.52,5,1123.4,135931.15,33.25,45197.11,8,Q3
2024-08,Sketch Set,Books & Stationery,East,128,1169.88,20,935.9,119795.77,21.51,25768.07,8,Q3
2024-08,Sketch Set,Books & Stationery,West,134,1206.61,5,1146.28,153601.18,30.89,47447.4,8,Q3
2024-08,Sketch Set,Books & Stationery,Central,109,1204.05,0,1204.05,131241.6,31.23,40986.75,8,Q3
2024-08,Resistance Bands,Sports,North,298,803.53,0,803.53,239452.08,23.57,56438.86,8,Q3
2024-08,Resistance Bands,Sports,South,277,778.73,10,700.85,194136.64,23.71,46029.8,8,Q3
2024-08,Resistance Bands,Sports,East,395,829.04,5,787.59,311096.4,20.86,64894.71,8,Q3
2024-08,Resistance Bands,Sports,West,306,818.03,0,818.03,250317.5,19.74,49412.67,8,Q3
2024-08,Resistance Bands,Sports,Central,291,821.06,10,738.95,215035.65,21.5,46232.66,8,Q3
2024-08,Yoga Mat,Sports,North,255,1465.48,0,1465.48,373698.13,35.48,132588.1,8,Q3
2024-08,Yoga Mat,Sports,South,202,1470.61,0,1470.61,297062.94,35.41,105189.99,8,Q3
2024-08,Yoga Mat,Sports,East,276,1514.27,10,1362.84,376144.49,21.04,79140.8,8,Q3
2024-08,Yoga Mat,Sports,West,228,1481.16,0,1481.16,337704.08,27.72,93611.57,8,Q3
2024-08,Yoga Mat,Sports,Central,234,1443.84,0,1443.84,337859.47,22.15,74835.87,8,Q3
2024-08,Dumbbell Set,Sports,North,85,4129.67,5,3923.18,333470.56,27.33,91137.5,8,Q3
2024-08,Dumbbell Set,Sports,South,90,3888.47,5,3694.04,332463.77,26.6,88435.36,8,Q3
2024-08,Dumbbell Set,Sports,East,99,4158.82,10,3742.94,370550.73,25.96,96194.97,8,Q3
2024-08,Dumbbell Set,Sports,West,96,3893.65,0,3893.65,373790.69,22.09,82570.36,8,Q3
2024-08,Dumbbell Set,Sports,Central,75,4002.38,5,3802.27,285169.93,36.21,103260.03,8,Q3
2024-08,Protein Powder,Sports,North,173,2499.26,0,2499.26,432371.12,18.7,80853.4,8,Q3
2024-08,Protein Powder,Sports,South,159,2486.64,10,2237.98,355838.28,21.21,75473.3,8,Q3
2024-08,Protein Powder,Sports,East,155,2488.81,0,2488.81,385765.83,18.99,73256.93,8,Q3
2024-08,Protein Powder,Sports,West,176,2421.35,5,2300.28,404849.67,23.62,95625.49,8,Q3
2024-08,Protein Powder,Sports,Central,133,2474.96,10,2227.46,296252.7,25.84,76551.7,8,Q3
2024-09,Wireless Earbuds,Electronics,North,260,3394.17,10,3054.75,794234.87,22.74,180609.01,9,Q3
2024-09,Wireless Earbuds,Electronics,South,231,3517.41,15,2989.8,690644.16,25.75,177840.87,9,Q3
2024-09,Wireless Earbuds,Electronics,East,221,3364.4,10,3027.96,669179.56,28.49,190649.26,9,Q3
2024-09,Wireless Earbuds,Electronics,West,250,3424.66,0,3424.66,856165.1,18.6,159246.71,9,Q3
2024-09,Wireless Earbuds,Electronics,Central,236,3545.99,15,3014.09,711325.51,23.31,165809.98,9,Q3
2024-09,Smart Watch,Electronics,North,155,9127.51,0,9127.51,1414763.38,34.96,494601.28,9,Q3
2024-09,Smart Watch,Electronics,South,154,9276.06,10,8348.46,1285662.59,23.55,302773.54,9,Q3
2024-09,Smart Watch,Electronics,East,146,9332.58,0,9332.58,1362557.02,32.32,440378.43,9,Q3
2024-09,Smart Watch,Electronics,West,151,9087.33,20,7269.86,1097749.06,24.24,266094.37,9,Q3
2024-09,Smart Watch,Electronics,Central,122,8695.87,5,8261.08,1007851.34,23.22,234023.08,9,Q3
2024-09,Bluetooth Speaker,Electronics,North,192,2257.86,15,1919.18,368482.4,21.71,79997.53,9,Q3
2024-09,Bluetooth Speaker,Electronics,South,175,2274.4,0,2274.4,398020.82,19.85,79007.13,9,Q3
2024-09,Bluetooth Speaker,Electronics,East,190,2215.75,0,2215.75,420992.47,37.36,157282.79,9,Q3
2024-09,Bluetooth Speaker,Electronics,West,189,2199.27,0,2199.27,415661.47,27.42,113974.38,9,Q3
2024-09,Bluetooth Speaker,Electronics,Central,181,2243.19,10,2018.87,365415.18,29.56,108016.73,9,Q3
2024-09,Laptop Stand,Electronics,North,187,1331.99,10,1198.79,224173.08,19.11,42839.48,9,Q3
2024-09,Laptop Stand,Electronics,South,129,1269.12,10,1142.21,147344.54,26.22,38633.74,9,Q3
2024-09,Laptop Stand,Electronics,East,170,1338.97,15,1138.12,193480.63,36.18,70001.29,9,Q3
2024-09,Laptop Stand,Electronics,West,150,1318.85,0,1318.85,197828.18,21.81,43146.33,9,Q3
2024-09,Laptop Stand,Electronics,Central,129,1282.59,5,1218.46,157181.63,34.62,54416.28,9,Q3
2024-09,USB-C Hub,Electronics,North,194,1629.05,5,1547.6,300234.23,23.76,71335.65,9,Q3
2024-09,USB-C Hub,Electronics,South,198,1573.41,5,1494.74,295958.16,26.68,78961.64,9,Q3
2024-09,USB-C Hub,Electronics,East,206,1549.95,5,1472.46,303325.86,36.05,109348.97,9,Q3
2024-09,USB-C Hub,Electronics,West,199,1628.81,10,1465.92,291719.04,36.63,106856.68,9,Q3
2024-09,USB-C Hub,Electronics,Central,206,1607.52,10,1446.77,298034.23,35.97,107202.91,9,Q3
2024-09,Winter Jacket,Apparel,North,106,4535.27,0,4535.27,480739.08,34.53,165999.2,9,Q3
2024-09,Winter Jacket,Apparel,South,108,4453.47,5,4230.8,456926.11,27.28,124649.44,9,Q3
2024-09,Winter Jacket,Apparel,East,101,4775.81,0,4775.81,482356.88,19.34,93287.82,9,Q3
2024-09,Winter Jacket,Apparel,West,107,4686.88,0,4686.88,501496.57,31.17,156316.48,9,Q3
2024-09,Winter Jacket,Apparel,Central,94,4453.03,0,4453.03,418585.13,29.36,122896.59,9,Q3
2024-09,Running Shoes,Apparel,North,173,3414.68,10,3073.21,531665.72,37.67,200278.48,9,Q3
2024-09,Running Shoes,Apparel,South,155,3422.97,5,3251.82,504032.25,24.95,125756.05,9,Q3
2024-09,Running Shoes,Apparel,East,167,3180.97,10,2862.87,478099.16,27.16,129851.73,9,Q3
2024-09,Running Shoes,Apparel,West,161,3329.08,0,3329.08,535981.73,29.55,158382.6,9,Q3
2024-09,Running Shoes,Apparel,Central,151,3384.39,10,3045.95,459938.86,27.55,126713.16,9,Q3
2024-09,Yoga Pants,Apparel,North,220,1482.52,10,1334.27,293538.6,24.56,72093.08,9,Q3
2024-09,Yoga Pants,Apparel,South,190,1449.2,5,1376.74,261579.85,27.64,72300.67,9,Q3
2024-09,Yoga Pants,Apparel,East,266,1465.57,0,1465.57,389841.87,34.17,133208.97,9,Q3
2024-09,Yoga Pants,Apparel,West,241,1485.16,5,1410.9,340027.97,24.07,81844.73,9,Q3
2024-09,Yoga Pants,Apparel,Central,223,1453.27,15,1235.28,275466.9,31.68,87267.91,9,Q3
2024-09,Cap,Apparel,North,291,576.61,5,547.77,159402.46,26.15,41683.74,9,Q3
2024-09,Cap,Apparel,South,234,606.5,20,485.2,113535.89,29.24,33197.89,9,Q3
2024-09,Cap,Apparel,East,321,578.32,5,549.4,176358.73,20.33,35853.73,9,Q3
2024-09,Cap,Apparel,West,284,620.01,10,558.01,158475.08,19.54,30966.03,9,Q3
2024-09,Cap,Apparel,Central,236,601.43,5,571.36,134840.11,34.67,46749.07,9,Q3
2024-09,Formal Shirt,Apparel,North,139,1915.99,0,1915.99,266322.52,23.11,61547.13,9,Q3
2024-09,Formal Shirt,Apparel,South,101,1876.96,5,1783.11,180093.93,31.52,56765.61,9,Q3
2024-09,Formal Shirt,Apparel,East,139,1833.69,0,1833.69,254883.03,21.64,55156.69,9,Q3
2024-09,Formal Shirt,Apparel,West,108,1948.72,0,1948.72,210462.16,26.38,55519.92,9,Q3
2024-09,Formal Shirt,Apparel,Central,98,1956.63,5,1858.8,182162.05,22.63,41223.27,9,Q3
2024-09,Air Fryer,Home & Kitchen,North,98,7128.61,20,5702.89,558883.33,22.41,125245.75,9,Q3
2024-09,Air Fryer,Home & Kitchen,South,99,7242.18,15,6155.85,609429.07,30.71,187155.67,9,Q3
2024-09,Air Fryer,Home & Kitchen,East,106,6944.81,10,6250.33,662534.46,28.63,189683.62,9,Q3
2024-09,Air Fryer,Home & Kitchen,West,98,6958.94,10,6263.05,613778.7,34.49,211692.27,9,Q3
2024-09,Air Fryer,Home & Kitchen,Central,75,7185.41,5,6826.14,511960.75,34.89,178623.11,9,Q3
2024-09,Coffee Maker,Home & Kitchen,North,113,4257.4,15,3618.79,408923.23,23.02,94134.13,9,Q3
2024-09,Coffee Maker,Home & Kitchen,South,115,4293.5,5,4078.83,469065.35,24.17,113373.1,9,Q3
2024-09,Coffee Maker,Home & Kitchen,East,123,4238.89,0,4238.89,521383.06,23.44,122212.19,9,Q3
2024-09,Coffee Maker,Home & Kitchen,West,93,4463.52,20,3570.81,332085.57,25.9,86010.16,9,Q3
2024-09,Coffee Maker,Home & Kitchen,Central,105,4245.97,10,3821.37,401244.13,34.11,136864.37,9,Q3
2024-09,Blender,Home & Kitchen,North,157,2776.66,10,2498.99,392341.43,23.32,91494.02,9,Q3
2024-09,Blender,Home & Kitchen,South,143,2692.81,5,2558.17,365818.28,31.19,114098.72,9,Q3
2024-09,Blender,Home & Kitchen,East,153,2714.0,15,2306.9,352955.33,21.62,76308.94,9,Q3
2024-09,Blender,Home & Kitchen,West,136,2736.9,0,2736.9,372218.62,28.93,107682.85,9,Q3
2024-09,Blender,Home & Kitchen,Central,115,2722.92,0,2722.92,313135.54,26.36,82542.53,9,Q3
2024-09,Non-stick Pan Set,Home & Kitchen,North,180,1959.46,0,1959.46,352702.58,25.86,91208.89,9,Q3
2024-09,Non-stick Pan Set,Home & Kitchen,South,133,1825.56,10,1643.0,218519.62,30.05,65665.15,9,Q3
2024-09,Non-stick Pan Set,Home & Kitchen,East,157,1858.56,0,1858.56,291794.05,34.7,101252.54,9,Q3
2024-09,Non-stick Pan Set,Home & Kitchen,West,182,1843.62,0,1843.62,335538.66,35.37,118680.02,9,Q3
2024-09,Non-stick Pan Set,Home & Kitchen,Central,161,1886.79,0,1886.79,303773.16,18.79,57078.98,9,Q3
2024-09,Water Bottle,Home & Kitchen,North,377,693.01,0,693.01,261265.03,29.67,77517.33,9,Q3
2024-09,Water Bottle,Home & Kitchen,South,285,715.07,0,715.07,203794.9,18.81,38333.82,9,Q3
2024-09,Water Bottle,Home & Kitchen,East,397,693.28,20,554.62,220185.26,28.88,63589.5,9,Q3
2024-09,Water Bottle,Home & Kitchen,West,328,710.71,0,710.71,233113.48,36.08,84107.34,9,Q3
2024-09,Water Bottle,Home & Kitchen,Central,304,701.79,0,701.79,213343.75,26.52,56578.76,9,Q3
2024-09,Notebook Pack,Books & Stationery,North,504,511.2,0,511.2,257645.56,22.52,58021.78,9,Q3
2024-09,Notebook Pack,Books & Stationery,South,454,516.18,0,516.18,234346.4,27.0,63273.53,9,Q3
2024-09,Notebook Pack,Books & Stationery,East,457,513.8,0,513.8,234805.63,22.22,52173.81,9,Q3
2024-09,Notebook Pack,Books & Stationery,West,470,481.09,5,457.03,214805.64,26.84,57653.83,9,Q3
2024-09,Notebook Pack,Books & Stationery,Central,373,494.79,5,470.05,175329.31,21.23,37222.41,9,Q3
2024-09,Fountain Pen,Books & Stationery,North,172,920.97,10,828.87,142565.64,21.08,30052.84,9,Q3
2024-09,Fountain Pen,Books & Stationery,South,136,882.33,0,882.33,119996.49,26.17,31403.08,9,Q3
2024-09,Fountain Pen,Books & Stationery,East,186,867.12,0,867.12,161283.66,25.84,41675.7,9,Q3
2024-09,Fountain Pen,Books & Stationery,West,170,876.95,5,833.1,141627.73,23.2,32857.63,9,Q3
2024-09,Fountain Pen,Books & Stationery,Central,161,927.46,0,927.46,149320.74,22.6,33746.49,9,Q3
2024-09,Planner 2025,Books & Stationery,North,258,684.49,10,616.04,158938.7,34.52,54865.64,9,Q3
2024-09,Planner 2025,Books & Stationery,South,252,717.14,0,717.14,180718.69,21.13,38185.86,9,Q3
2024-09,Planner 2025,Books & Stationery,East,298,691.2,10,622.08,185379.23,23.41,43397.28,9,Q3
2024-09,Planner 2025,Books & Stationery,West,221,726.55,0,726.55,160566.48,37.77,60645.96,9,Q3
2024-09,Planner 2025,Books & Stationery,Central,260,715.43,10,643.89,167410.69,29.56,49486.6,9,Q3
2024-09,Sketch Set,Books & Stationery,North,147,1178.8,5,1119.86,164619.84,30.39,50027.97,9,Q3
2024-09,Sketch Set,Books & Stationery,South,116,1192.04,0,1192.04,138277.16,29.28,40487.55,9,Q3
2024-09,Sketch Set,Books & Stationery,East,153,1170.37,15,994.82,152206.7,31.78,48371.29,9,Q3
2024-09,Sketch Set,Books & Stationery,West,138,1204.39,10,1083.95,149585.21,18.32,27404.01,9,Q3
2024-09,Sketch Set,Books & Stationery,Central,124,1154.89,15,981.66,121725.42,37.84,46060.9,9,Q3
